Time;Object Name;Status;Value;;;;;Object Name;Value;
10:01:53;TIC Gauge 3;5;9,90E+09;9:12:26;0:49:27;;;TIC Gauge 3;9,90E+09;2967
10:01:53;TIC Gauge 1;11;2,43E+04;9:12:26;0:49:27;;;TIC Gauge 1;2,43E+04;2967
10:01:55;;;1,6;9:12:26;0:49:29;;;;1,6;2969
10:01:55;;;7;9:12:26;0:49:29;;;;7;2969
10:01:55;TIC Gauge 1;11;2,43E+04;9:12:26;0:49:29;;;TIC Gauge 1;2,43E+04;2969
10:01:56;TIC Gauge 2;5;9,90E+09;9:12:26;0:49:30;;;TIC Gauge 2;9,90E+09;2970
10:01:56;TIC Gauge 3;5;9,90E+09;9:12:26;0:49:30;;;TIC Gauge 3;9,90E+09;2970
10:01:57;;;1,6;9:12:26;0:49:31;;;;1,6;2971
10:01:57;;;6,5;9:12:26;0:49:31;;;;6,5;2971
10:01:58;TIC Gauge 1;11;2,43E+04;9:12:26;0:49:32;;;TIC Gauge 1;2,43E+04;2972
10:01:58;TIC Gauge 2;5;9,90E+09;9:12:26;0:49:32;;;TIC Gauge 2;9,90E+09;2972
10:01:58;TIC Gauge 3;5;9,90E+09;9:12:26;0:49:32;;;TIC Gauge 3;9,90E+09;2972
10:01:59;;;1,6;9:12:26;0:49:33;;;;1,6;2973
10:02:00;;;6,5;9:12:26;0:49:34;;;;6,5;2974
10:02:00;TIC Gauge 1;11;2,41E+04;9:12:26;0:49:34;;;TIC Gauge 1;2,41E+04;2974
10:02:00;TIC Gauge 2;5;9,90E+09;9:12:26;0:49:34;;;TIC Gauge 2;9,90E+09;2974
10:02:00;TIC Gauge 3;5;9,90E+09;9:12:26;0:49:34;;;TIC Gauge 3;9,90E+09;2974
10:02:02;TIC Gauge 3;5;9,90E+09;9:12:26;0:49:36;;;TIC Gauge 3;9,90E+09;2976
10:02:02;;;1,6;9:12:26;0:49:36;;;;1,6;2976
10:02:02;;;7,5;9:12:26;0:49:36;;;;7,5;2976
10:02:02;TIC Gauge 1;11;2,42E+04;9:12:26;0:49:36;;;TIC Gauge 1;2,42E+04;2976
10:02:02;TIC Gauge 2;5;9,90E+09;9:12:26;0:49:36;;;TIC Gauge 2;9,90E+09;2976
10:02:04;TIC Gauge 1;11;2,42E+04;9:12:26;0:49:38;;;TIC Gauge 1;2,42E+04;2978
10:02:04;;;1,6;9:12:26;0:49:38;;;;1,6;2978
10:02:04;;;7;9:12:26;0:49:38;;;;7;2978
10:02:04;TIC Gauge 2;5;9,90E+09;9:12:26;0:49:38;;;TIC Gauge 2;9,90E+09;2978
10:02:04;TIC Gauge 3;5;9,90E+09;9:12:26;0:49:38;;;TIC Gauge 3;9,90E+09;2978
10:02:06;;;1,6;9:12:26;0:49:40;;;;1,6;2980
10:02:06;;;7,5;9:12:26;0:49:40;;;;7,5;2980
10:02:06;TIC Gauge 1;11;2,41E+04;9:12:26;0:49:40;;;TIC Gauge 1;2,41E+04;2980
10:02:06;TIC Gauge 2;5;9,90E+09;9:12:26;0:49:40;;;TIC Gauge 2;9,90E+09;2980
10:02:06;TIC Gauge 3;5;9,90E+09;9:12:26;0:49:40;;;TIC Gauge 3;9,90E+09;2980
10:02:08;;;1,6;9:12:26;0:49:42;;;;1,6;2982
10:02:08;;;6,1;9:12:26;0:49:42;;;;6,1;2982
10:02:08;TIC Gauge 1;11;2,42E+04;9:12:26;0:49:42;;;TIC Gauge 1;2,42E+04;2982
10:02:08;TIC Gauge 2;5;9,90E+09;9:12:26;0:49:42;;;TIC Gauge 2;9,90E+09;2982
10:02:08;TIC Gauge 3;5;9,90E+09;9:12:26;0:49:42;;;TIC Gauge 3;9,90E+09;2982
10:02:10;TIC Gauge 3;5;9,90E+09;9:12:26;0:49:44;;;TIC Gauge 3;9,90E+09;2984
10:02:10;;;1,6;9:12:26;0:49:44;;;;1,6;2984
10:02:10;;;6,1;9:12:26;0:49:44;;;;6,1;2984
10:02:10;TIC Gauge 1;11;2,43E+04;9:12:26;0:49:44;;;TIC Gauge 1;2,43E+04;2984
10:02:10;TIC Gauge 2;5;9,90E+09;9:12:26;0:49:44;;;TIC Gauge 2;9,90E+09;2984
10:02:12;;;1,6;9:12:26;0:49:46;;;;1,6;2986
10:02:12;;;6,1;9:12:26;0:49:46;;;;6,1;2986
10:02:12;TIC Gauge 1;11;2,43E+04;9:12:26;0:49:46;;;TIC Gauge 1;2,43E+04;2986
10:02:12;TIC Gauge 2;5;9,90E+09;9:12:26;0:49:46;;;TIC Gauge 2;9,90E+09;2986
10:02:12;TIC Gauge 3;5;9,90E+09;9:12:26;0:49:46;;;TIC Gauge 3;9,90E+09;2986
10:02:14;;;1,6;9:12:26;0:49:48;;;;1,6;2988
10:02:14;;;6,3;9:12:26;0:49:48;;;;6,3;2988
10:02:14;TIC Gauge 1;11;2,43E+04;9:12:26;0:49:48;;;TIC Gauge 1;2,43E+04;2988
10:02:14;TIC Gauge 2;5;9,90E+09;9:12:26;0:49:48;;;TIC Gauge 2;9,90E+09;2988
10:02:14;TIC Gauge 3;5;9,90E+09;9:12:26;0:49:48;;;TIC Gauge 3;9,90E+09;2988
10:02:16;;;1,6;9:12:26;0:49:50;;;;1,6;2990
10:02:16;;;6,3;9:12:26;0:49:50;;;;6,3;2990
10:02:16;TIC Gauge 1;11;2,43E+04;9:12:26;0:49:50;;;TIC Gauge 1;2,43E+04;2990
10:02:16;TIC Gauge 2;5;9,90E+09;9:12:26;0:49:50;;;TIC Gauge 2;9,90E+09;2990
10:02:16;TIC Gauge 3;5;9,90E+09;9:12:26;0:49:50;;;TIC Gauge 3;9,90E+09;2990
10:02:18;;;1,6;9:12:26;0:49:52;;;;1,6;2992
10:02:18;;;6,1;9:12:26;0:49:52;;;;6,1;2992
10:02:18;TIC Gauge 1;11;2,43E+04;9:12:26;0:49:52;;;TIC Gauge 1;2,43E+04;2992
10:02:18;TIC Gauge 2;5;9,90E+09;9:12:26;0:49:52;;;TIC Gauge 2;9,90E+09;2992
10:02:18;TIC Gauge 3;5;9,90E+09;9:12:26;0:49:52;;;TIC Gauge 3;9,90E+09;2992
10:02:20;;;1,6;9:12:26;0:49:54;;;;1,6;2994
10:02:20;;;6,1;9:12:26;0:49:54;;;;6,1;2994
10:02:20;TIC Gauge 1;11;2,43E+04;9:12:26;0:49:54;;;TIC Gauge 1;2,43E+04;2994
10:02:20;TIC Gauge 2;5;9,90E+09;9:12:26;0:49:54;;;TIC Gauge 2;9,90E+09;2994
10:02:20;TIC Gauge 3;5;9,90E+09;9:12:26;0:49:54;;;TIC Gauge 3;9,90E+09;2994
10:02:22;;;1,6;9:12:26;0:49:56;;;;1,6;2996
10:02:22;;;5,8;9:12:26;0:49:56;;;;5,8;2996
10:02:22;TIC Gauge 1;11;2,43E+04;9:12:26;0:49:56;;;TIC Gauge 1;2,43E+04;2996
10:02:22;TIC Gauge 2;5;9,90E+09;9:12:26;0:49:56;;;TIC Gauge 2;9,90E+09;2996
10:02:22;TIC Gauge 3;5;9,90E+09;9:12:26;0:49:56;;;TIC Gauge 3;9,90E+09;2996
10:02:24;;;1,6;9:12:26;0:49:58;;;;1,6;2998
10:02:24;;;6,3;9:12:26;0:49:58;;;;6,3;2998
10:02:24;TIC Gauge 1;11;2,43E+04;9:12:26;0:49:58;;;TIC Gauge 1;2,43E+04;2998
10:02:24;TIC Gauge 2;5;9,90E+09;9:12:26;0:49:58;;;TIC Gauge 2;9,90E+09;2998
10:02:24;TIC Gauge 3;5;9,90E+09;9:12:26;0:49:58;;;TIC Gauge 3;9,90E+09;2998
10:02:26;;;1,6;9:12:26;0:50:00;;;;1,6;3000
10:02:26;;;6,1;9:12:26;0:50:00;;;;6,1;3000
10:02:26;TIC Gauge 1;11;2,43E+04;9:12:26;0:50:00;;;TIC Gauge 1;2,43E+04;3000
10:02:26;TIC Gauge 2;5;9,90E+09;9:12:26;0:50:00;;;TIC Gauge 2;9,90E+09;3000
10:02:27;TIC Gauge 3;5;9,90E+09;9:12:26;0:50:01;;;TIC Gauge 3;9,90E+09;3001
10:02:28;;;1,6;9:12:26;0:50:02;;;;1,6;3002
10:02:28;;;6,8;9:12:26;0:50:02;;;;6,8;3002
10:02:28;TIC Gauge 1;11;2,43E+04;9:12:26;0:50:02;;;TIC Gauge 1;2,43E+04;3002
10:02:29;TIC Gauge 2;5;9,90E+09;9:12:26;0:50:03;;;TIC Gauge 2;9,90E+09;3003
10:02:29;TIC Gauge 3;5;9,90E+09;9:12:26;0:50:03;;;TIC Gauge 3;9,90E+09;3003
10:02:30;TIC Gauge 1;11;2,43E+04;9:12:26;0:50:04;;;TIC Gauge 1;2,43E+04;3004
10:02:30;;;1,6;9:12:26;0:50:04;;;;1,6;3004
10:02:30;;;5,4;9:12:26;0:50:04;;;;5,4;3004
10:02:31;TIC Gauge 2;5;9,90E+09;9:12:26;0:50:05;;;TIC Gauge 2;9,90E+09;3005
10:02:31;TIC Gauge 3;5;9,90E+09;9:12:26;0:50:05;;;TIC Gauge 3;9,90E+09;3005
10:02:32;;;1,6;9:12:26;0:50:06;;;;1,6;3006
10:02:32;;;6,1;9:12:26;0:50:06;;;;6,1;3006
10:02:33;TIC Gauge 1;11;2,42E+04;9:12:26;0:50:07;;;TIC Gauge 1;2,42E+04;3007
10:02:33;TIC Gauge 2;5;9,90E+09;9:12:26;0:50:07;;;TIC Gauge 2;9,90E+09;3007
10:02:33;TIC Gauge 3;5;9,90E+09;9:12:26;0:50:07;;;TIC Gauge 3;9,90E+09;3007
10:02:34;;;1,6;9:12:26;0:50:08;;;;1,6;3008
10:02:35;;;7;9:12:26;0:50:09;;;;7;3009
10:02:35;TIC Gauge 1;11;2,43E+04;9:12:26;0:50:09;;;TIC Gauge 1;2,43E+04;3009
10:02:35;TIC Gauge 2;5;9,90E+09;9:12:26;0:50:09;;;TIC Gauge 2;9,90E+09;3009
10:02:35;TIC Gauge 3;5;9,90E+09;9:12:26;0:50:09;;;TIC Gauge 3;9,90E+09;3009
10:02:37;;;1,6;9:12:26;0:50:11;;;;1,6;3011
10:02:37;;;6,3;9:12:26;0:50:11;;;;6,3;3011
10:02:37;TIC Gauge 1;11;2,43E+04;9:12:26;0:50:11;;;TIC Gauge 1;2,43E+04;3011
10:02:37;TIC Gauge 2;5;9,90E+09;9:12:26;0:50:11;;;TIC Gauge 2;9,90E+09;3011
10:02:37;TIC Gauge 3;5;9,90E+09;9:12:26;0:50:11;;;TIC Gauge 3;9,90E+09;3011
10:02:39;TIC Gauge 2;5;9,90E+09;9:12:26;0:50:13;;;TIC Gauge 2;9,90E+09;3013
10:02:39;;;1,6;9:12:26;0:50:13;;;;1,6;3013
10:02:39;;;6,1;9:12:26;0:50:13;;;;6,1;3013
10:02:39;TIC Gauge 3;5;9,90E+09;9:12:26;0:50:13;;;TIC Gauge 3;9,90E+09;3013
10:02:39;TIC Gauge 1;11;2,43E+04;9:12:26;0:50:13;;;TIC Gauge 1;2,43E+04;3013
10:02:41;;;1,6;9:12:26;0:50:15;;;;1,6;3015
10:02:41;;;7,5;9:12:26;0:50:15;;;;7,5;3015
10:02:41;TIC Gauge 1;11;2,42E+04;9:12:26;0:50:15;;;TIC Gauge 1;2,42E+04;3015
10:02:41;TIC Gauge 2;5;9,90E+09;9:12:26;0:50:15;;;TIC Gauge 2;9,90E+09;3015
10:02:41;TIC Gauge 3;5;9,90E+09;9:12:26;0:50:15;;;TIC Gauge 3;9,90E+09;3015
10:02:43;;;1,6;9:12:26;0:50:17;;;;1,6;3017
10:02:43;;;8;9:12:26;0:50:17;;;;8;3017
10:02:43;TIC Gauge 1;11;2,43E+04;9:12:26;0:50:17;;;TIC Gauge 1;2,43E+04;3017
10:02:43;TIC Gauge 2;5;9,90E+09;9:12:26;0:50:17;;;TIC Gauge 2;9,90E+09;3017
10:02:43;TIC Gauge 3;5;9,90E+09;9:12:26;0:50:17;;;TIC Gauge 3;9,90E+09;3017
10:02:45;;;1,6;9:12:26;0:50:19;;;;1,6;3019
10:02:45;;;7,5;9:12:26;0:50:19;;;;7,5;3019
10:02:45;TIC Gauge 1;11;2,43E+04;9:12:26;0:50:19;;;TIC Gauge 1;2,43E+04;3019
10:02:45;TIC Gauge 2;5;9,90E+09;9:12:26;0:50:19;;;TIC Gauge 2;9,90E+09;3019
10:02:45;TIC Gauge 3;5;9,90E+09;9:12:26;0:50:19;;;TIC Gauge 3;9,90E+09;3019
10:02:47;TIC Gauge 1;11;2,42E+04;9:12:26;0:50:21;;;TIC Gauge 1;2,42E+04;3021
10:02:47;;;1,6;9:12:26;0:50:21;;;;1,6;3021
10:02:47;;;6,3;9:12:26;0:50:21;;;;6,3;3021
10:02:47;TIC Gauge 2;5;9,90E+09;9:12:26;0:50:21;;;TIC Gauge 2;9,90E+09;3021
10:02:47;TIC Gauge 3;5;9,90E+09;9:12:26;0:50:21;;;TIC Gauge 3;9,90E+09;3021
10:02:49;;;1,6;9:12:26;0:50:23;;;;1,6;3023
10:02:49;;;8;9:12:26;0:50:23;;;;8;3023
10:02:49;TIC Gauge 1;11;2,43E+04;9:12:26;0:50:23;;;TIC Gauge 1;2,43E+04;3023
10:02:49;TIC Gauge 2;5;9,90E+09;9:12:26;0:50:23;;;TIC Gauge 2;9,90E+09;3023
10:02:49;TIC Gauge 3;5;9,90E+09;9:12:26;0:50:23;;;TIC Gauge 3;9,90E+09;3023
10:02:51;;;1,6;9:12:26;0:50:25;;;;1,6;3025
10:02:51;;;7,5;9:12:26;0:50:25;;;;7,5;3025
10:02:51;TIC Gauge 1;11;2,43E+04;9:12:26;0:50:25;;;TIC Gauge 1;2,43E+04;3025
10:02:51;TIC Gauge 2;5;9,90E+09;9:12:26;0:50:25;;;TIC Gauge 2;9,90E+09;3025
10:02:51;TIC Gauge 3;5;9,90E+09;9:12:26;0:50:25;;;TIC Gauge 3;9,90E+09;3025
10:02:53;;;1,6;9:12:26;0:50:27;;;;1,6;3027
10:02:53;;;8;9:12:26;0:50:27;;;;8;3027
10:02:53;TIC Gauge 1;11;2,43E+04;9:12:26;0:50:27;;;TIC Gauge 1;2,43E+04;3027
10:02:53;TIC Gauge 2;5;9,90E+09;9:12:26;0:50:27;;;TIC Gauge 2;9,90E+09;3027
10:02:53;TIC Gauge 3;5;9,90E+09;9:12:26;0:50:27;;;TIC Gauge 3;9,90E+09;3027
10:02:55;;;1,6;9:12:26;0:50:29;;;;1,6;3029
10:02:55;;;6,1;9:12:26;0:50:29;;;;6,1;3029
10:02:55;TIC Gauge 1;11;2,44E+04;9:12:26;0:50:29;;;TIC Gauge 1;2,44E+04;3029
10:02:55;TIC Gauge 2;5;9,90E+09;9:12:26;0:50:29;;;TIC Gauge 2;9,90E+09;3029
10:02:55;TIC Gauge 3;5;9,90E+09;9:12:26;0:50:29;;;TIC Gauge 3;9,90E+09;3029
10:02:57;;;1,6;9:12:26;0:50:31;;;;1,6;3031
10:02:57;;;7,3;9:12:26;0:50:31;;;;7,3;3031
10:02:57;TIC Gauge 1;11;2,44E+04;9:12:26;0:50:31;;;TIC Gauge 1;2,44E+04;3031
10:02:57;TIC Gauge 2;5;9,90E+09;9:12:26;0:50:31;;;TIC Gauge 2;9,90E+09;3031
10:02:57;TIC Gauge 3;5;9,90E+09;9:12:26;0:50:31;;;TIC Gauge 3;9,90E+09;3031
10:02:59;;;1,6;9:12:26;0:50:33;;;;1,6;3033
10:02:59;;;8,2;9:12:26;0:50:33;;;;8,2;3033
10:02:59;TIC Gauge 1;11;2,44E+04;9:12:26;0:50:33;;;TIC Gauge 1;2,44E+04;3033
10:02:59;TIC Gauge 2;5;9,90E+09;9:12:26;0:50:33;;;TIC Gauge 2;9,90E+09;3033
10:03:00;TIC Gauge 3;5;9,90E+09;9:12:26;0:50:34;;;TIC Gauge 3;9,90E+09;3034
10:03:01;;;1,6;9:12:26;0:50:35;;;;1,6;3035
10:03:01;;;6,5;9:12:26;0:50:35;;;;6,5;3035
10:03:01;TIC Gauge 1;11;2,44E+04;9:12:26;0:50:35;;;TIC Gauge 1;2,44E+04;3035
10:03:01;TIC Gauge 2;5;9,90E+09;9:12:26;0:50:35;;;TIC Gauge 2;9,90E+09;3035
10:03:02;TIC Gauge 3;5;9,90E+09;9:12:26;0:50:36;;;TIC Gauge 3;9,90E+09;3036
10:03:03;;;1,6;9:12:26;0:50:37;;;;1,6;3037
10:03:03;;;7,5;9:12:26;0:50:37;;;;7,5;3037
10:03:03;TIC Gauge 1;11;2,44E+04;9:12:26;0:50:37;;;TIC Gauge 1;2,44E+04;3037
10:03:04;TIC Gauge 2;5;9,90E+09;9:12:26;0:50:38;;;TIC Gauge 2;9,90E+09;3038
10:03:04;TIC Gauge 3;5;9,90E+09;9:12:26;0:50:38;;;TIC Gauge 3;9,90E+09;3038
10:03:05;TIC Gauge 2;5;9,90E+09;9:12:26;0:50:39;;;TIC Gauge 2;9,90E+09;3039
10:03:05;;;1,6;9:12:26;0:50:39;;;;1,6;3039
10:03:05;;;6,5;9:12:26;0:50:39;;;;6,5;3039
10:03:06;TIC Gauge 3;5;9,90E+09;9:12:26;0:50:40;;;TIC Gauge 3;9,90E+09;3040
10:03:06;TIC Gauge 1;11;2,44E+04;9:12:26;0:50:40;;;TIC Gauge 1;2,44E+04;3040
10:03:07;;;1,6;9:12:26;0:50:41;;;;1,6;3041
10:03:07;;;6,1;9:12:26;0:50:41;;;;6,1;3041
10:03:08;TIC Gauge 1;11;2,44E+04;9:12:26;0:50:42;;;TIC Gauge 1;2,44E+04;3042
10:03:08;TIC Gauge 2;5;9,90E+09;9:12:26;0:50:42;;;TIC Gauge 2;9,90E+09;3042
10:03:08;TIC Gauge 3;5;9,90E+09;9:12:26;0:50:42;;;TIC Gauge 3;9,90E+09;3042
10:03:09;;;1,6;9:12:26;0:50:43;;;;1,6;3043
10:03:10;;;8,2;9:12:26;0:50:44;;;;8,2;3044
10:03:10;TIC Gauge 1;11;2,44E+04;9:12:26;0:50:44;;;TIC Gauge 1;2,44E+04;3044
10:03:10;TIC Gauge 2;5;9,90E+09;9:12:26;0:50:44;;;TIC Gauge 2;9,90E+09;3044
10:03:10;TIC Gauge 3;5;9,90E+09;9:12:26;0:50:44;;;TIC Gauge 3;9,90E+09;3044
10:03:12;;;1,6;9:12:26;0:50:46;;;;1,6;3046
10:03:12;;;7,5;9:12:26;0:50:46;;;;7,5;3046
10:03:12;TIC Gauge 1;11;2,44E+04;9:12:26;0:50:46;;;TIC Gauge 1;2,44E+04;3046
10:03:12;TIC Gauge 2;5;9,90E+09;9:12:26;0:50:46;;;TIC Gauge 2;9,90E+09;3046
10:03:12;TIC Gauge 3;5;9,90E+09;9:12:26;0:50:46;;;TIC Gauge 3;9,90E+09;3046
10:03:14;TIC Gauge 2;5;9,90E+09;9:12:26;0:50:48;;;TIC Gauge 2;9,90E+09;3048
10:03:14;;;1,6;9:12:26;0:50:48;;;;1,6;3048
10:03:14;;;6,1;9:12:26;0:50:48;;;;6,1;3048
10:03:14;TIC Gauge 3;5;9,90E+09;9:12:26;0:50:48;;;TIC Gauge 3;9,90E+09;3048
10:03:14;TIC Gauge 1;11;2,44E+04;9:12:26;0:50:48;;;TIC Gauge 1;2,44E+04;3048
10:03:16;;;1,6;9:12:26;0:50:50;;;;1,6;3050
10:03:16;;;8,4;9:12:26;0:50:50;;;;8,4;3050
10:03:16;TIC Gauge 1;11;2,44E+04;9:12:26;0:50:50;;;TIC Gauge 1;2,44E+04;3050
10:03:16;TIC Gauge 2;5;9,90E+09;9:12:26;0:50:50;;;TIC Gauge 2;9,90E+09;3050
10:03:16;TIC Gauge 3;5;9,90E+09;9:12:26;0:50:50;;;TIC Gauge 3;9,90E+09;3050
10:03:18;;;1,6;9:12:26;0:50:52;;;;1,6;3052
10:03:18;;;6,5;9:12:26;0:50:52;;;;6,5;3052
10:03:18;TIC Gauge 1;11;2,44E+04;9:12:26;0:50:52;;;TIC Gauge 1;2,44E+04;3052
10:03:18;TIC Gauge 2;5;9,90E+09;9:12:26;0:50:52;;;TIC Gauge 2;9,90E+09;3052
10:03:18;TIC Gauge 3;5;9,90E+09;9:12:26;0:50:52;;;TIC Gauge 3;9,90E+09;3052
10:03:20;;;1,6;9:12:26;0:50:54;;;;1,6;3054
10:03:20;;;6,5;9:12:26;0:50:54;;;;6,5;3054
10:03:20;TIC Gauge 1;11;2,44E+04;9:12:26;0:50:54;;;TIC Gauge 1;2,44E+04;3054
10:03:20;TIC Gauge 2;5;9,90E+09;9:12:26;0:50:54;;;TIC Gauge 2;9,90E+09;3054
10:03:20;TIC Gauge 3;5;9,90E+09;9:12:26;0:50:54;;;TIC Gauge 3;9,90E+09;3054
10:03:22;TIC Gauge 2;5;9,90E+09;9:12:26;0:50:56;;;TIC Gauge 2;9,90E+09;3056
10:03:22;;;1,6;9:12:26;0:50:56;;;;1,6;3056
10:03:22;;;6,1;9:12:26;0:50:56;;;;6,1;3056
10:03:22;TIC Gauge 3;5;9,90E+09;9:12:26;0:50:56;;;TIC Gauge 3;9,90E+09;3056
10:03:22;TIC Gauge 1;11;2,44E+04;9:12:26;0:50:56;;;TIC Gauge 1;2,44E+04;3056
10:03:24;;;1,6;9:12:26;0:50:58;;;;1,6;3058
10:03:24;;;7;9:12:26;0:50:58;;;;7;3058
10:03:24;TIC Gauge 1;11;2,44E+04;9:12:26;0:50:58;;;TIC Gauge 1;2,44E+04;3058
10:03:24;TIC Gauge 2;5;9,90E+09;9:12:26;0:50:58;;;TIC Gauge 2;9,90E+09;3058
10:03:24;TIC Gauge 3;5;9,90E+09;9:12:26;0:50:58;;;TIC Gauge 3;9,90E+09;3058
10:03:26;;;1,6;9:12:26;0:51:00;;;;1,6;3060
10:03:26;;;7,3;9:12:26;0:51:00;;;;7,3;3060
10:03:26;TIC Gauge 1;11;2,43E+04;9:12:26;0:51:00;;;TIC Gauge 1;2,43E+04;3060
10:03:26;TIC Gauge 2;5;9,90E+09;9:12:26;0:51:00;;;TIC Gauge 2;9,90E+09;3060
10:03:26;TIC Gauge 3;5;9,90E+09;9:12:26;0:51:00;;;TIC Gauge 3;9,90E+09;3060
10:03:28;TIC Gauge 2;5;9,90E+09;9:12:26;0:51:02;;;TIC Gauge 2;9,90E+09;3062
10:03:28;;;1,6;9:12:26;0:51:02;;;;1,6;3062
10:03:28;;;6,5;9:12:26;0:51:02;;;;6,5;3062
10:03:28;TIC Gauge 3;5;9,90E+09;9:12:26;0:51:02;;;TIC Gauge 3;9,90E+09;3062
10:03:28;TIC Gauge 1;11;2,52E+04;9:12:26;0:51:02;;;TIC Gauge 1;2,52E+04;3062
10:03:30;;;1,6;9:12:26;0:51:04;;;;1,6;3064
10:03:30;;;6,5;9:12:26;0:51:04;;;;6,5;3064
10:03:30;TIC Gauge 1;11;2,33E+04;9:12:26;0:51:04;;;TIC Gauge 1;2,33E+04;3064
10:03:30;TIC Gauge 2;5;9,90E+09;9:12:26;0:51:04;;;TIC Gauge 2;9,90E+09;3064
10:03:30;TIC Gauge 3;5;9,90E+09;9:12:26;0:51:04;;;TIC Gauge 3;9,90E+09;3064
10:03:32;;;1,6;9:12:26;0:51:06;;;;1,6;3066
10:03:32;;;8,2;9:12:26;0:51:06;;;;8,2;3066
10:03:32;TIC Gauge 1;11;2,11E+04;9:12:26;0:51:06;;;TIC Gauge 1;2,11E+04;3066
10:03:32;TIC Gauge 2;5;9,90E+09;9:12:26;0:51:06;;;TIC Gauge 2;9,90E+09;3066
10:03:32;TIC Gauge 3;5;9,90E+09;9:12:26;0:51:06;;;TIC Gauge 3;9,90E+09;3066
10:03:34;;;1,6;9:12:26;0:51:08;;;;1,6;3068
10:03:34;;;6,5;9:12:26;0:51:08;;;;6,5;3068
10:03:34;TIC Gauge 1;11;2,11E+04;9:12:26;0:51:08;;;TIC Gauge 1;2,11E+04;3068
10:03:34;TIC Gauge 2;5;9,90E+09;9:12:26;0:51:08;;;TIC Gauge 2;9,90E+09;3068
10:03:34;TIC Gauge 3;5;9,90E+09;9:12:26;0:51:08;;;TIC Gauge 3;9,90E+09;3068
10:03:36;;;1,6;9:12:26;0:51:10;;;;1,6;3070
10:03:36;;;6,3;9:12:26;0:51:10;;;;6,3;3070
10:03:36;TIC Gauge 1;11;2,11E+04;9:12:26;0:51:10;;;TIC Gauge 1;2,11E+04;3070
10:03:36;TIC Gauge 2;5;9,90E+09;9:12:26;0:51:10;;;TIC Gauge 2;9,90E+09;3070
10:03:37;TIC Gauge 3;5;9,90E+09;9:12:26;0:51:11;;;TIC Gauge 3;9,90E+09;3071
10:03:38;TIC Gauge 2;5;9,90E+09;9:12:26;0:51:12;;;TIC Gauge 2;9,90E+09;3072
10:03:38;;;1,6;9:12:26;0:51:12;;;;1,6;3072
10:03:38;;;7,5;9:12:26;0:51:12;;;;7,5;3072
10:03:38;TIC Gauge 3;5;9,90E+09;9:12:26;0:51:12;;;TIC Gauge 3;9,90E+09;3072
10:03:39;TIC Gauge 1;11;2,11E+04;9:12:26;0:51:13;;;TIC Gauge 1;2,11E+04;3073
10:03:40;TIC Gauge 2;5;9,90E+09;9:12:26;0:51:14;;;TIC Gauge 2;9,90E+09;3074
10:03:40;;;1,6;9:12:26;0:51:14;;;;1,6;3074
10:03:40;;;7,5;9:12:26;0:51:14;;;;7,5;3074
10:03:41;TIC Gauge 3;5;9,90E+09;9:12:26;0:51:15;;;TIC Gauge 3;9,90E+09;3075
10:03:41;TIC Gauge 1;11;2,11E+04;9:12:26;0:51:15;;;TIC Gauge 1;2,11E+04;3075
10:03:42;;;1,6;9:12:26;0:51:16;;;;1,6;3076
10:03:42;;;6,5;9:12:26;0:51:16;;;;6,5;3076
10:03:43;TIC Gauge 1;11;2,11E+04;9:12:26;0:51:17;;;TIC Gauge 1;2,11E+04;3077
10:03:43;TIC Gauge 2;5;9,90E+09;9:12:26;0:51:17;;;TIC Gauge 2;9,90E+09;3077
10:03:43;TIC Gauge 3;5;9,90E+09;9:12:26;0:51:17;;;TIC Gauge 3;9,90E+09;3077
10:03:44;;;1,6;9:12:26;0:51:18;;;;1,6;3078
10:03:45;;;8,2;9:12:26;0:51:19;;;;8,2;3079
10:03:45;TIC Gauge 1;11;2,11E+04;9:12:26;0:51:19;;;TIC Gauge 1;2,11E+04;3079
10:03:45;TIC Gauge 2;5;9,90E+09;9:12:26;0:51:19;;;TIC Gauge 2;9,90E+09;3079
10:03:45;TIC Gauge 3;5;9,90E+09;9:12:26;0:51:19;;;TIC Gauge 3;9,90E+09;3079
10:03:47;;;1,6;9:12:26;0:51:21;;;;1,6;3081
10:03:47;;;8,2;9:12:26;0:51:21;;;;8,2;3081
10:03:47;TIC Gauge 1;11;2,11E+04;9:12:26;0:51:21;;;TIC Gauge 1;2,11E+04;3081
10:03:47;TIC Gauge 2;5;9,90E+09;9:12:26;0:51:21;;;TIC Gauge 2;9,90E+09;3081
10:03:47;TIC Gauge 3;5;9,90E+09;9:12:26;0:51:21;;;TIC Gauge 3;9,90E+09;3081
10:03:49;;;1,6;9:12:26;0:51:23;;;;1,6;3083
10:03:49;;;7;9:12:26;0:51:23;;;;7;3083
10:03:49;TIC Gauge 1;11;2,11E+04;9:12:26;0:51:23;;;TIC Gauge 1;2,11E+04;3083
10:03:49;TIC Gauge 2;5;9,90E+09;9:12:26;0:51:23;;;TIC Gauge 2;9,90E+09;3083
10:03:49;TIC Gauge 3;5;9,90E+09;9:12:26;0:51:23;;;TIC Gauge 3;9,90E+09;3083
10:03:51;;;1,6;9:12:26;0:51:25;;;;1,6;3085
10:03:51;;;7,3;9:12:26;0:51:25;;;;7,3;3085
10:03:51;TIC Gauge 1;11;2,11E+04;9:12:26;0:51:25;;;TIC Gauge 1;2,11E+04;3085
